Date,Stipe,Bulb,Blade,Ho Fa,Single,Group,Subst,Sub2,CoSp1,CoSp2,CoSp3,Notes
9/9/2018,14,2,nd,nd,1,0,Ba,none,none,none,none,
9/9/2018,6,0.5,nd,nd,0,1,Nl,none,none,none,none,Cluster6-32
9/9/2018,32,2.9,nd,nd,0,1,U,none,none,none,none,
9/9/2018,16,2.3,nd,nd,1,0,Ba,none,none,none,none,
9/9/2018,19,2.6,nd,nd,1,0,Ch,none,none,none,none,
9/9/2018,16.5,2.5,nd,nd,1,0,My,none,none,none,none,
9/9/2018,51,3.3,nd,nd,1,0,Ba,none,none,none,none,
9/9/2018,8.5,1.1,nd,nd,1,0,Ba,none,none,none,none,
9/9/2018,26.5,2.4,nd,nd,1,0,Ba,none,none,none,none,
9/9/2018,16.6,2.9,nd,nd,1,0,Ba,none,none,none,none,
9/9/2018,33,3.2,nd,nd,1,0,U,none,none,none,none,
9/9/2018,4.5,0.2,nd,nd,0,1,Nl,none,none,none,none,Cluster 4.5-61.5
9/9/2018,6.5,0.2,nd,nd,0,1,Nl,none,none,none,none,
9/9/2018,61.5,3.7,nd,nd,0,1,Ch,none,none,none,none,
9/9/2018,17.5,3.2,nd,nd,1,0,Ba,none,none,none,none,
9/9/2018,11,1.4,nd,nd,1,0,My,none,none,none,none,
9/10/2018,15.5,1.8,nd,nd,1,0,U,none,none,none,none,
9/10/2018,11.5,1.8,nd,nd,1,0,U,none,none,none,none,
9/10/2018,7.5,0.9,nd,nd,1,0,My,none,none,none,none,
9/10/2018,13,2.1,nd,nd,1,0,Ba,none,none,none,none,
9/10/2018,22.5,2.5,nd,nd,1,0,Ba,none,none,none,none,
9/10/2018,60.5,2.6,nd,nd,1,0,Ba,none,none,none,none,
9/10/2018,5.5,1.5,nd,nd,1,0,Ba,none,none,none,none,
9/10/2018,147,4.2,nd,nd,1,0,Ba,none,none,none,none,
9/10/2018,6.5,1.3,nd,nd,1,0,U,none,none,none,none,
9/10/2018,5.5,1.7,nd,nd,1,0,Ba,none,none,none,none,
9/10/2018,29,3.6,nd,nd,1,0,U,none,Ls,none,none,
9/10/2018,3,0.2,nd,nd,0,1,Nl,none,Am,none,none,Cluster 3-43.5
9/10/2018,43.5,3.5,nd,nd,0,1,Ba,none,Am,none,none,
9/10/2018,20,1.8,nd,nd,1,0,U,none,none,none,none,
9/10/2018,120,4.3,3.7,nd,1,0,Ba,none,none,none,none,
9/10/2018,8.5,1.6,nd,nd,1,0,Ba,none,none,none,none,
9/10/2018,30,2.4,nd,nd,1,0,My,none,none,none,none,
9/10/2018,19.5,3.7,nd,nd,1,0,U,none,none,none,none,
9/10/2018,11,1.2,nd,nd,1,0,Ba,none,none,none,none,
9/11/2018,62.5,2.9,nd,nd,1,0,U,none,Ls,none,none,
9/11/2018,54.5,3.7,3.6,nd,1,0,U,none,none,none,none,
9/11/2018,19,2.4,nd,nd,1,0,U,none,none,none,none,
9/11/2018,7.5,1,nd,nd,1,0,U,none,none,none,none,
9/11/2018,50,3.5,nd,nd,1,0,Ba,none,Ls,none,none,
9/11/2018,8,2.3,nd,nd,1,0,U,none,none,none,none,
9/11/2018,46.5,4.3,nd,nd,1,0,U,none,none,none,none,
9/11/2018,26,2.7,nd,nd,1,0,Ba,none,none,none,none,
9/11/2018,86.5,4.6,nd,nd,1,0,U,none,none,none,none,
9/11/2018,83,4.6,nd,nd,1,0,Ls,Ba,none,none,none,
9/11/2018,37,3.4,nd,nd,1,0,U,none,none,none,none,
9/11/2018,71.5,4,3.2,nd,1,0,U,none,none,none,none,
9/11/2018,3.5,0.3,nd,nd,1,0,Ba,none,none,none,none,
9/12/2018,127.5,4,nd,nd,1,0,U,none,Tu,none,none,
9/12/2018,45,3.1,nd,nd,1,0,U,none,none,none,none,
9/12/2018,52.5,2,nd,nd,1,0,U,none,none,none,none,
9/12/2018,12,1.5,nd,nd,1,0,U,none,none,none,none,
9/12/2018,127.5,4.7,nd,nd,1,0,U,none,Ls,none,none,
9/12/2018,7,0.8,nd,nd,1,0,Ba,none,none,none,none,
9/12/2018,4,0.2,nd,nd,0,1,Nl,none,none,none,none,Chester 4-8.5
9/12/2018,8.5,0.9,nd,nd,0,1,U,none,none,none,none,
9/12/2018,87,2.7,nd,nd,1,0,My,Ba,none,none,none,
9/12/2018,10,0.8,nd,nd,1,0,U,none,none,none,none,
9/12/2018,162,5.1,3.3,nd,1,0,U,none,none,none,none,
9/12/2018,5.5,0.4,nd,nd,0,1,Nl,none,none,none,none,Cluster 5.5-33.5
9/12/2018,33.5,3.9,nd,nd,0,1,Mu,none,none,none,none,
9/12/2018,12,2.3,nd,nd,1,0,U,none,Dl,none,none,
9/12/2018,29,3.6,nd,nd,1,0,U,none,Ls,none,none,
9/12/2018,163,5.6,nd,nd,1,0,U,none,Ls,none,none,
9/13/2018,7,0.8,nd,nd,1,0,U,none,none,none,none,
9/15/2018,12,1.2,nd,nd,0,1,Nl,none,none,none,none,Chester 12-12
9/15/2018,12,1.1,nd,nd,0,1,Ba,none,none,none,none,
9/15/2018,11.5,1.1,nd,nd,1,0,Ba,none,none,none,none,
9/16/2018,6,0.9,nd,nd,1,0,U,none,none,none,none,
9/16/2018,7.5,1.2,nd,nd,1,0,Br,none,none,none,none,Celleporella hyalina
9/16/2018,6,0.9,nd,nd,1,0,U,none,none,none,none,
9/17/2018,6.5,1,nd,nd,1,0,Ba,none,none,none,none,
9/17/2018,4,0.5,nd,nd,0,1,Nl,none,none,none,none,Cluster 4-5
9/17/2018,5,1.1,nd,nd,0,1,U,none,none,none,none,
9/18/2018,14.5,2.5,nd,nd,1,0,Ba,none,Ls,none,none,
9/18/2018,6,1,nd,nd,1,0,U,none,none,none,none,
9/18/2018,71.5,3,nd,nd,1,0,Ba,none,none,none,none,
9/18/2018,20,2.1,nd,nd,1,0,Ba,none,Ls,none,none,
9/18/2018,4,0.8,nd,nd,1,0,U,none,none,none,none,
9/18/2018,8,1.2,nd,nd,1,0,Ba,none,none,none,none,
9/19/2018,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/20/2018,6.5,0.4,nd,nd,0,1,Ba,none,none,none,none,
9/20/2018,10.5,1,nd,nd,0,1,Ba,none,none,none,none,
9/22/2018,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/23/2018,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/24/2018,28,1.7,nd,nd,1,0,U,none,none,none,none,
9/24/2018,5,0.2,nd,nd,0,1,Nl,none,none,none,none,Cluster 5-28
9/24/2018,16.5,1.7,nd,nd,0,1,Nl,none,none,none,none,
9/24/2018,28,1.6,nd,nd,0,1,Ba,none,none,none,none,
9/24/2018,4,1.1,nd,nd,1,0,Ch,none,none,none,none,
9/24/2018,70.5,3.4,nd,nd,1,0,U,none,none,none,none,
9/24/2018,85,4.8,nd,nd,1,0,Ba,none,none,none,none,
9/24/2018,67,3.7,nd,nd,1,0,U,none,none,none,none,
9/24/2018,17,1.8,nd,nd,1,0,My,Ba,none,none,none,
9/24/2018,2.5,0.3,nd,nd,0,1,Nl,none,none,none,none,Chester 2.5-10
9/24/2018,3,0.3,nd,nd,0,1,Nl,none,none,none,none,
9/24/2018,10,1.6,nd,nd,0,1,My,none,none,none,none,
9/24/2018,8.5,1.4,nd,nd,1,0,U,none,none,none,none,
9/24/2018,21.5,2.7,nd,nd,1,0,U,none,none,none,none,
9/24/2018,9.5,1.9,nd,nd,0,1,Nl,none,none,none,none,Cluster 9.5-121.5
9/24/2018,121.5,4.4,nd,nd,0,1,U,none,none,none,none,
9/24/2018,53.5,3.8,nd,nd,1,0,U,none,none,none,none,
9/25/2018,10.5,1.5,nd,nd,1,0,Ba,none,Ls,none,none,
9/25/2018,15,1.9,nd,nd,1,0,Ba,none,Ls,none,none,
9/25/2018,8,1.4,nd,nd,1,0,Ba,none,none,none,none,
9/25/2018,9,0.8,nd,nd,0,1,Nl,none,none,none,none,Cluster 9-135
9/25/2018,10,1.9,nd,nd,0,1,Nl,none,none,none,none,
9/25/2018,11.5,1.1,nd,nd,0,1,Nl,none,none,none,none,
9/25/2018,135,2.7,nd,nd,0,1,Ba,none,none,none,none,
9/25/2018,13,1.1,nd,nd,1,0,Ba,none,none,none,none,
9/25/2018,4.5,0.7,nd,nd,1,0,Ba,none,none,none,none,
9/25/2018,9,1,nd,nd,0,1,Nl,none,none,none,none,Cluster 9-62.5
9/25/2018,20.5,2.6,nd,nd,0,1,Nl,none,none,none,none,
9/25/2018,62.5,3.5,nd,nd,0,1,Ba,none,none,none,none,
9/25/2018,42.5,2.3,nd,nd,1,0,Ba,none,none,none,none,
9/25/2018,35,2,nd,nd,1,0,Ba,none,none,none,none,
9/25/2018,66,2.9,nd,nd,1,0,Ba,none,none,none,none,
9/25/2018,20,2,nd,nd,0,1,Nl,none,none,none,none,Cluster 20-130
9/25/2018,130,3.9,nd,nd,0,1,Ba,none,none,none,none,
9/26/2018,16,1,nd,nd,1,0,Ba,none,none,none,none,
9/26/2018,17.5,2.1,nd,nd,0,1,Nl,none,Ls,none,none,Cluster 17.5-127
9/26/2018,127,3.9,nd,nd,0,1,Ba,none,Ls,none,none,
9/26/2018,12.5,2.2,nd,nd,1,0,U,none,Hy,none,none,
9/26/2018,107.5,2.4,nd,nd,1,0,Ba,none,none,none,none,
9/26/2018,7,0.9,nd,nd,1,0,U,none,none,none,none,
9/26/2018,22,2.8,nd,nd,0,1,Nl,none,Ls,none,none,Cluster 22-24
9/26/2018,24,2.7,nd,nd,0,1,Ba,none,Ls,none,none,
9/26/2018,35.5,2.7,nd,nd,1,0,Ba,none,none,none,none,
9/26/2018,85,4.4,nd,nd,1,0,Ba,Ro,none,none,none,
9/26/2018,10.5,0.5,nd,nd,0,1,Nl,none,none,none,none,Cluster 10.5-138.5
9/26/2018,138.5,3.8,nd,nd,0,1,Ba,none,none,none,none,
9/26/2018,16,2,nd,nd,1,0,U,none,none,none,none,
9/26/2018,5.5,1.1,nd,nd,1,0,U,none,none,none,none,
9/26/2018,13,1.7,nd,nd,1,0,U,none,none,none,none,
9/26/2018,101,3.6,nd,nd,1,0,U,none,none,none,none,
9/26/2018,66.5,4.7,nd,nd,1,0,Ba,none,none,none,none,
9/26/2018,16,2.4,nd,nd,1,0,My,Ba,none,none,none,
9/26/2018,71,3.4,nd,nd,1,0,U,none,none,none,none,
9/26/2018,130.5,3.2,nd,nd,1,0,U,none,none,none,none,
9/26/2018,9,0.9,nd,nd,1,0,U,none,none,none,none,
9/26/2018,45,3.2,nd,nd,1,0,U,none,none,none,none,
9/26/2018,20,2.1,nd,nd,1,0,U,none,none,none,none,
9/26/2018,101.5,4.1,nd,nd,1,0,U,none,none,none,none,
9/26/2018,9.5,1.8,nd,nd,1,0,Ch,none,none,none,none,
9/26/2018,121.5,3.8,nd,nd,1,0,Ba,none,none,none,none,
9/27/2018,79,3,nd,nd,1,0,Ba,none,none,none,none,
9/27/2018,12,0.4,nd,nd,1,0,My,none,none,none,none,
9/27/2018,19,2.2,nd,nd,1,0,Ba,none,none,none,none,
9/27/2018,14,1.5,nd,nd,1,0,U,none,none,none,none,
9/27/2018,6.5,1.1,nd,nd,1,0,Ba,none,Pp,none,none,
9/27/2018,9.5,2,nd,nd,1,0,Ba,none,none,none,none,
9/28/2018,4,1,nd,nd,1,0,U,none,none,none,none,
9/28/2018,5,0.3,nd,nd,1,0,U,none,none,none,none,
9/28/2018,131.5,3.1,nd,nd,1,0,Ba,none,none,none,none,
9/28/2018,13,1.9,nd,nd,1,0,My,none,none,none,none,
9/28/2018,59,3.5,nd,nd,1,0,U,none,none,none,none,
9/28/2018,11,1.3,nd,nd,1,0,Ba,none,none,none,none,
9/28/2018,10.5,1.5,nd,nd,1,0,Ba,none,none,none,none,
9/28/2018,171,4.4,nd,nd,1,0,U,none,Cf,none,none,
9/28/2018,5,0.4,nd,nd,0,1,Nl,none,none,none,none,Cluster 5-14.5
9/28/2018,14.5,2.8,nd,nd,0,1,U,none,none,none,none,
9/28/2018,13.5,1.5,nd,nd,1,0,U,none,none,none,none,
9/28/2018,12,1.8,nd,nd,1,0,Ba,none,none,none,none,
9/28/2018,5.5,0.3,nd,nd,0,1,Nl,none,none,none,none,Cluster 5.5-15.5
9/28/2018,15.5,2.4,nd,nd,0,1,My,none,none,none,none,
9/28/2018,173,4.9,nd,nd,1,0,My,Sh,none,none,none,
9/28/2018,21,2.8,nd,nd,1,0,U,none,none,none,none,
9/28/2018,11,2.6,nd,nd,1,0,U,none,Ls,none,none,
9/28/2018,37,3.3,nd,nd,1,0,My,Sh,none,none,none,
9/28/2018,9,1.7,nd,nd,0,1,Nl,none,none,none,none,Cluster 9-43
9/28/2018,19.5,2.2,nd,nd,0,1,Nl,none,none,none,none,
9/28/2018,43,3.6,nd,nd,0,1,U,none,none,none,none,
9/28/2018,33.5,3.7,nd,nd,1,0,U,none,none,none,none,
9/28/2018,2,0.3,nd,nd,0,1,NL,none,none,none,none,Cluster 2-63.5
9/28/2018,63.5,3.5,nd,nd,0,1,U,none,none,none,none,
9/28/2018,12.5,1.3,nd,nd,1,0,Sh,none,none,none,none,
9/28/2018,110,4.5,nd,nd,1,0,My,none,none,none,none,
9/28/2018,39.5,3,nd,nd,1,0,U,none,none,none,none,
9/28/2018,45.5,4.6,nd,nd,1,0,U,none,none,none,none,
9/28/2018,20.5,1.6,nd,nd,1,0,U,none,none,none,none,
9/28/2018,81.5,4.1,nd,nd,1,0,U,none,none,none,none,
9/28/2018,54.5,3.6,nd,nd,1,0,U,none,none,none,none,
9/28/2018,26,2.1,nd,nd,1,0,U,none,none,none,none,
9/28/2018,114,4.5,3.6,nd,1,0,U,none,none,none,none,
9/28/2018,9,1.9,nd,nd,1,0,Ba,none,none,none,none,
9/29/2018,10,1.3,nd,nd,1,0,Ba,none,none,none,none,
9/29/2018,10.5,2.1,nd,nd,1,0,U,none,none,none,none,
9/29/2018,11,2.3,nd,nd,1,0,U,none,none,none,none,
9/29/2018,25,2.1,nd,nd,1,0,U,none,none,none,none,
9/29/2018,7.5,1.2,nd,nd,1,0,Ba,none,none,none,none,
9/29/2018,27,2.9,nd,nd,1,0,U,none,none,none,none,
9/29/2018,9.5,1.9,nd,nd,1,0,U,none,none,none,none,
9/29/2018,9,1.2,nd,nd,1,0,My,none,none,none,none,
9/29/2018,22,2.9,nd,nd,1,0,U,none,none,none,none,
9/29/2018,70.5,3.6,nd,nd,1,0,U,none,none,none,none,
9/29/2018,13,1.5,nd,nd,1,0,Ba,none,none,none,none,
9/29/2018,25,3.1,nd,nd,1,0,U,none,none,none,none,
9/29/2018,118,2.6,nd,nd,1,0,My,none,none,none,none,
9/29/2018,11,2.4,nd,nd,1,0,Ba,none,none,none,none,
9/29/2018,7.5,1.3,nd,nd,1,0,U,none,none,none,none,
9/29/2018,10.5,1.3,nd,nd,1,0,U,none,none,none,none,
9/29/2018,34,2.5,nd,nd,1,0,U,none,none,none,none,
9/29/2018,4.5,1,nd,nd,1,0,Ba,none,none,none,none,
9/29/2018,18.5,1.8,nd,nd,1,0,U,none,none,none,none,
9/29/2018,26.5,2.3,nd,nd,1,0,U,none,none,none,none,
9/29/2018,14,1.8,nd,nd,1,0,U,none,none,none,none,
9/29/2018,32,3,nd,nd,1,0,U,none,none,none,none,
9/29/2018,4,0.7,nd,nd,1,0,U,none,none,none,none,
9/30/2018,39.5,3.6,nd,nd,1,0,Nl,none,none,none,none,
9/30/2018,10,0.8,nd,nd,1,0,U,none,none,none,none,
9/30/2018,54,5,nd,nd,1,0,U,none,none,none,none,
10/1/2018,4.5,1.7,nd,nd,1,0,U,none,none,none,none,
10/1/2018,81.5,3.5,nd,nd,1,0,U,none,none,none,none,
10/1/2018,76,4.3,nd,nd,1,0,Ba,none,none,none,none,
10/1/2018,5,1.7,nd,nd,1,0,U,none,none,none,none,
10/1/2018,11,1.8,nd,nd,0,1,Nl,none,none,none,none,Cluster 11-88
10/1/2018,88,3.2,nd,nd,0,1,My,none,none,none,none,
10/1/2018,66,2.3,nd,nd,1,0,U,none,none,none,none,
10/1/2018,40,2.6,nd,nd,1,0,U,none,none,none,none,
10/2/2018,7.5,2,nd,nd,1,0,U,none,none,none,none,
10/2/2018,16,2.2,nd,nd,1,0,Ba,none,none,none,none,
10/2/2018,8.5,1.3,nd,nd,1,0,U,none,none,none,none,
10/2/2018,12.5,0.9,nd,nd,1,0,U,none,none,none,none,
10/3/2018,13.5,2,nd,nd,1,0,U,none,none,none,none,
10/3/2018,6,1.4,nd,nd,1,0,Ba,none,none,none,none,
10/3/2018,13.5,2.4,nd,nd,1,0,My,none,none,none,none,
10/3/2018,6,1,nd,nd,1,0,Ba,none,none,none,none,
10/3/2018,33.5,3,nd,nd,1,0,Ba,none,none,none,none,
10/3/2018,6,1.8,nd,nd,1,0,Ba,none,none,none,none,
10/3/2018,2,2.3,nd,nd,1,0,Ba,none,none,none,none,
10/3/2018,14.5,1.6,nd,nd,1,0,Ba,none,none,none,none,
10/3/2018,36.5,3.1,nd,nd,1,0,Ba,none,none,none,none,
10/4/2018,36,4.2,nd,nd,1,0,U,none,none,none,none,
10/4/2018,11,1.6,nd,nd,1,0,My,none,none,none,none,
10/4/2018,10,2.2,nd,nd,1,0,Ba,none,none,none,none,
10/4/2018,10,1.3,nd,nd,0,1,Nl,none,none,none,none,Cluster 10-10.5
10/4/2018,10.5,1.4,nd,nd,0,1,Ba,none,none,none,none,
10/4/2018,12,2.1,nd,nd,0,1,Nl,none,none,none,none,Cluster 12-14.5
10/4/2018,14.5,1.3,nd,nd,0,1,U,none,none,none,none,
10/4/2018,9,0.7,nd,nd,0,1,Nl,none,none,none,none,Cluster 9-11
10/4/2018,11,1.3,nd,nd,0,1,Ba,none,none,none,none,
10/4/2018,7.5,1.1,nd,nd,1,0,Ba,none,none,none,none,
10/4/2018,16.5,3.1,nd,nd,1,0,Ba,none,none,none,none,
10/4/2018,43.5,3.6,nd,nd,1,0,Ba,none,none,none,none,
10/4/2018,10.5,2,nd,nd,1,0,Ba,none,none,none,none,
10/4/2018,3.5,0.4,nd,nd,0,1,Nl,none,none,none,none,Cluster 3.5-6
10/4/2018,6,1.4,nd,nd,0,1,Ba,none,none,none,none,
10/4/2018,7,1.1,nd,nd,1,0,My,none,none,none,none,
10/4/2018,77,3.1,nd,nd,1,0,Ba,none,none,none,none,
10/4/2018,10,1.1,nd,nd,1,0,Ba,none,none,none,none,
10/4/2018,81,3.4,nd,nd,1,0,U,none,none,none,none,
10/5/2018,10,1.9,nd,nd,1,0,Ba,none,Mw,none,none,
10/5/2018,28,2.8,nd,nd,1,0,Ba,none,Mw,none,none,
10/5/2018,15,1.6,nd,nd,1,0,Ba,none,Ls,none,none,
10/5/2018,18.5,2.1,nd,nd,1,0,Ba,none,none,none,none,
10/5/2018,44,2.6,nd,nd,1,0,U,none,none,none,none,
10/5/2018,6.5,1.5,nd,nd,1,0,Ba,none,none,none,none,
10/5/2018,10,1.9,nd,nd,1,0,U,none,none,none,none,
10/5/2018,6,0.7,nd,nd,0,1,Nl,none,none,none,none,Cluster 6-9.5
10/5/2018,9.5,1.6,nd,nd,0,1,Ba,none,none,none,none,
10/5/2018,4,1.2,nd,nd,1,0,Ba,none,none,none,none,
10/5/2018,8,0.9,nd,nd,1,0,U,none,none,none,none,
10/5/2018,14.5,0.9,nd,nd,1,0,U,none,none,none,none,
10/5/2018,17,2.1,nd,nd,1,0,U,none,none,none,none,
10/5/2018,17,1.2,nd,nd,0,1,Nl,none,none,none,none,Cluster 17-26
10/5/2018,26,2.2,nd,nd,0,1,Sh,none,none,none,none,
10/5/2018,91,2.6,nd,nd,1,0,U,none,none,none,none,
10/5/2018,13.5,2.4,nd,nd,1,0,U,none,none,none,none,
10/5/2018,11.5,2,nd,nd,1,0,Ba,none,none,none,none,
10/6/2018,11.5,2,nd,nd,1,0,U,none,none,none,none,
10/6/2018,17,2.6,nd,nd,1,0,U,none,none,none,none,
10/6/2018,2,1,nd,nd,1,0,Ba,none,none,none,none,
10/6/2018,10.5,1,nd,nd,1,0,U,none,none,none,none,
10/6/2018,15,1.6,nd,nd,1,0,U,none,none,none,none,
10/6/2018,13.5,1.9,nd,nd,1,0,U,none,none,none,none,
10/6/2018,16,3.3,nd,nd,1,0,Sh,none,none,none,none,
10/6/2018,52.5,2.4,nd,nd,0,1,Nl,none,none,none,none,on large holdfast of Nl
10/6/2018,162,5.2,1.8,nd,1,0,Ba,none,none,none,none,
10/6/2018,7.5,0.4,nd,nd,0,1,Nl,none,none,none,none,Cluster 7.5-10
10/6/2018,10,1.5,nd,nd,0,1,Ba,none,none,none,none,
10/6/2018,6.5,0.9,nd,nd,1,0,Ba,none,none,none,none,
10/6/2018,6,1.2,nd,nd,0,1,Nl,none,none,none,none,Cluster 6-7
10/6/2018,7,1.6,nd,nd,0,1,U,none,none,none,none,
10/6/2018,31.5,2.6,nd,nd,1,0,U,none,none,none,none,
10/6/2018,23.5,2.4,nd,nd,1,0,U,none,none,none,none,
10/6/2018,33,2.5,nd,nd,1,0,Ba,Ro,none,none,none,
10/6/2018,18.5,2.3,nd,nd,0,1,Nl,none,none,none,none,Cluster 18.5-154
10/6/2018,154,3.8,nd,nd,0,1,Ba,none,none,none,none,
10/6/2018,14.5,2.2,nd,nd,1,0,U,none,none,none,none,
10/6/2018,27,2.9,nd,nd,1,0,U,none,none,none,none,
10/6/2018,7.5,1,nd,nd,1,0,U,none,none,none,none,
10/6/2018,84,4.4,nd,nd,1,0,U,none,none,none,none,
10/6/2018,16.5,1.6,nd,nd,1,0,U,none,none,none,none,
10/6/2018,12.5,1.4,nd,nd,1,0,U,none,none,none,none,
10/6/2018,13,1.9,nd,nd,1,0,U,none,none,none,none,
10/6/2018,38,3.4,nd,nd,1,0,U,none,none,none,none,
10/6/2018,25.5,4,nd,nd,1,0,U,none,none,none,none,
10/6/2018,14,2.1,nd,nd,1,0,U,none,none,none,none,
10/6/2018,10,1.7,nd,nd,1,0,My,Ba,none,none,none,
10/6/2018,8,1.5,nd,nd,1,0,U,none,none,none,none,
10/7/2018,16,2,nd,nd,1,0,Ba,none,none,none,none,
10/7/2018,4,0.3,nd,nd,0,1,Nl,none,none,none,none,Cluster 4-127.5
10/7/2018,66.5,1.1,nd,nd,0,1,Nl,none,none,none,none,
10/7/2018,127.5,4.4,nd,nd,0,1,My,none,none,none,none,
10/7/2018,16,1.8,nd,nd,1,0,Sh,none,none,none,none,
10/7/2018,10.5,2,nd,nd,1,0,U,none,none,none,none,
10/7/2018,12,2.5,nd,nd,1,0,Ba,none,none,none,none,
10/7/2018,30,2.3,nd,nd,1,0,My,none,none,none,none,
10/7/2018,101.5,4.1,nd,nd,1,0,Ba,none,none,none,none,
10/7/2018,27,2.4,nd,nd,1,0,My,none,none,none,none,
10/7/2018,17.5,2.5,nd,nd,1,0,Ba,none,none,none,none,
10/7/2018,9.5,1.4,nd,nd,1,0,U,none,none,none,none,
10/7/2018,7,0.5,nd,nd,0,1,Nl,none,none,none,none,Cluster 7-17.5
10/7/2018,7.5,0.5,nd,nd,0,1,Nl,none,none,none,none,
10/7/2018,17.5,2.3,nd,nd,0,1,U,none,none,none,none,
10/7/2018,55.5,3.1,nd,nd,1,0,Ba,none,none,none,none,
10/7/2018,50.5,4,nd,nd,1,0,Ba,none,Cc,none,none,
10/7/2018,5.5,1.1,nd,nd,1,0,U,none,none,none,none,
10/7/2018,13,2.1,nd,nd,1,0,U,none,none,none,none,
10/7/2018,16,2.4,nd,nd,1,0,U,none,Cf,none,none,
10/7/2018,4.5,2.1,nd,nd,0,1,Nl,none,none,none,none,Cluster 4.5-9.5
10/7/2018,9.5,1.1,nd,nd,0,1,Ba,none,none,none,none,
10/8/2018,12.5,2.1,nd,nd,1,0,Ba,none,none,none,none,
10/8/2018,7.5,1.5,nd,nd,1,0,Ba,none,none,none,none,
10/8/2018,15,1.6,nd,nd,1,0,Ba,none,none,none,none,
10/8/2018,20.5,2.6,nd,nd,1,0,Ba,none,none,none,none,
10/8/2018,14.5,2.3,nd,nd,1,0,Ro,none,Ls,none,none,
10/8/2018,15,2.2,nd,nd,1,0,Ba,none,Ls,none,none,
10/8/2018,16,1.6,nd,nd,1,0,Ba,none,Ls,none,none,
10/8/2018,15,1.1,nd,nd,1,0,My,none,none,none,none,
10/8/2018,9.5,1.9,nd,nd,0,1,Nl,none,none,none,none,Cluster 9.5-25.5
10/8/2018,25.5,2.7,nd,nd,0,1,Ba,none,none,none,none,
10/8/2018,28.5,2.4,nd,nd,1,0,U,none,Ls,none,none,
10/8/2018,6,1.3,nd,nd,1,0,Ba,none,none,none,none,
10/8/2018,10,1.1,nd,nd,1,0,Ba,none,none,none,none,
10/8/2018,7.5,1.5,nd,nd,1,0,Ba,none,none,none,none,
10/8/2018,6.5,1,nd,nd,1,0,U,none,none,none,none,
10/8/2018,12,1,nd,nd,1,0,U,none,none,none,none,
10/8/2018,5.5,1,nd,nd,1,0,My,none,none,none,none,
10/8/2018,15,0.9,nd,nd,1,0,Ba,none,none,none,none,
10/8/2018,33.5,3.2,nd,nd,1,0,My,Ba,none,none,none,
10/8/2018,58,3.4,nd,nd,1,0,Ba,none,none,none,none,
10/8/2018,5,0.4,nd,nd,0,1,Nl,none,none,none,none,Cluster 5-65
10/8/2018,65,3.5,nd,nd,0,1,My,none,none,none,none,
10/8/2018,53.5,3.1,nd,nd,1,0,My,none,none,none,none,
10/8/2018,108.5,4.1,nd,nd,1,0,My,Ba,none,none,none,
10/8/2018,6.5,1,nd,nd,1,0,Ba,none,none,none,none,
10/8/2018,12.5,1.6,nd,nd,1,0,U,none,none,none,none,
10/8/2018,8.5,1.3,nd,nd,1,0,Ba,none,Ls,none,none,
10/8/2018,6,1,nd,nd,1,0,My,none,none,none,none,
10/8/2018,6.5,1.2,nd,nd,1,0,U,none,none,none,none,
10/8/2018,43,2.2,nd,nd,1,0,U,none,none,none,none,
10/8/2018,8.5,1.5,nd,nd,1,0,Ba,none,none,none,none,
10/8/2018,35,3.2,nd,nd,1,0,U,none,none,none,none,
10/8/2018,13.5,2.5,nd,nd,1,0,My,none,none,none,none,
10/8/2018,7.5,1.1,nd,nd,1,0,Ba,none,none,none,none,
10/8/2018,5,0.2,nd,nd,0,1,Nl,none,none,none,none,Cluster 5-12.5
10/8/2018,12.5,1.8,nd,nd,0,1,Ba,none,none,none,none,
10/8/2018,7,1.2,nd,nd,1,0,U,none,none,none,none,
10/8/2018,4,0.3,nd,nd,0,1,Nl,none,none,none,none,Cluster 4-8
10/8/2018,8,0.9,nd,nd,0,1,My,none,none,none,none,
10/8/2018,4,0.8,nd,nd,1,0,Ch,none,none,none,none,
10/8/2018,6.5,0.9,nd,nd,1,0,Ba,none,none,none,none,
10/8/2018,7.5,0.9,nd,nd,1,0,U,none,none,none,none,
10/8/2018,12.5,1.8,nd,nd,1,0,U,none,none,none,none,
10/9/2018,8.5,2.1,nd,nd,1,0,Ba,none,none,none,none,
10/9/2018,20,1.8,nd,nd,1,0,U,none,none,none,none,
10/9/2018,10,2,nd,nd,1,0,Ba,none,none,none,none,
10/9/2018,11,1.9,nd,nd,1,0,U,none,none,none,none,
10/9/2018,12.5,1.5,nd,nd,1,0,Ba,none,none,none,none,
